Reason,PHate,PostID,Comment,Site,Title,Content,Comments,GalleryID,PostURL,Source,Keyword
Comment Hate,0.9087064000351314,2661930,애플스토어 가라 ㅇㅇ,,,,,,,,
Title Hate,0.9313862675119686,2661264,,DCINSIDE,아이폰 16프맥사용중인데 17일반 고민중,원래 작은거 쓰다가 프맥한번 써보고싶어서 1년정도 썼는데 핸드폰이 너무 크고 무거워서 자꾸 바꾸고싶네..ㅠㅠ 내손이 너무 작아.. 기기 상태도 좋아서 중고로 팔면 17 그냥 살 수 있을거 같은데 매장가서 써보니까 너무 가볍고 좋더라고.. 카메라도 가끔 셀카나 음식사진만,카메라 안 중요하면 넘어가 ||| 프맥쓰다 에어 쓰면 존나 만족스러운디 ㄲㅂ - dc App ||| 아 ㄹㅇ? 근데 에어는 스피커가 진짜 에바던디;; - dc App ||| 17일반 써 넌 일반 써야됨 ㅋㅋㅋ,iphone,https://gall.dcinside.com/board/view/?id=iphone&no=2661264&s_type=search_subject_memo&s_keyword=아이폰 16&page=1,dc,아이폰 16
